"Document";"Document title";"Committee Code";"Dossier";"Dossier start date";"Dossier end date";"URL";"File" 
"D29736/02";"Specific Financial Statement - Executive Agency for Small and Medium-sized Enterprises ";"C25600";"CMTD(2013)1470";"08/11/2013";"08/11/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8602&DS_ID=29736&Version=2";""
"D29737/02";"Information note to the budgetary authority on the delegation of the management of the 2014-2020 programmes to executive agencies  ";"C25600";"CMTD(2013)1470";"08/11/2013";"08/11/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8602&DS_ID=29737&Version=2";""
"D31147/01";"Commission proposal concerning the selection of projects within the framework of Call for proposals EACEA/07/13  SUPPORT FOR THE TRANSNATIONAL DISTRIBUTION OF EUROPEAN  FILMS – INTERNATIONAL SALES AGENTS OF EUROPEAN CINEMATOGRAPHIC FILMS  Covernote";"C31600";"CMTD(2013)1659";"06/12/2013";"12/12/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8791&DS_ID=31147&Version=1";""
"D28321/01";"Evaluation report from the 2013 call for proposals of the Safer Internet programme";"C36700";"CMTD(2013)0870";"16/07/2013";"23/09/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8002&DS_ID=28321&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=28321&version=1&AttLang=en&db_number=1&docType=OTHER"
"D28321/01";"Evaluation report (part 2) from the 2013 call for proposals of the Safer Internet programme";"C36700";"CMTD(2013)0870";"16/07/2013";"23/09/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8002&DS_ID=28321&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=28321&version=1&AttLang=en&db_number=2&docType=OTHER"
"D30353/01";"Cost Benefit Analysis for the delegation of certain tasks regarding the implementation of Union Programmes 2014-2020 to the Executive Agencies";"C25600";"CMTD(2013)1254";"28/10/2013";"28/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8386&DS_ID=30353&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=30353&version=1&AttLang=en&db_number=1&docType=OTHER"
"D28686/01";"Draft COMMISSION STAFF WORKING DOCUMENT Evaluation pursuant to Article 5(4) of Regulation (EU) No 1026/2012 on the Faroese fishery for Atlanto-Scandian herring   ";"C16100";"CMTD(2013)0838";"31/07/2013";"31/07/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7970&DS_ID=28686&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=28686&version=1&AttLang=en&db_number=1&docType=OTHER"
"D28414/01";"Evaluation conclusions ENFSI monopoly";"C33300";"CMTD(2013)0896";"19/07/2013";"02/08/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8028&DS_ID=28414&Version=1";""
"D27858/01";"Implementation of centralised actions - Youth in Action Programme";"C31100";"CMTD(2013)0751";"05/07/2013";"05/07/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7883&DS_ID=27858&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27858&version=1&AttLang=en&db_number=1&docType=OTHER"
"D21446/01";"Individual project conclusions INT 2011";"C33300";"CMTD(2012)0788";"13/06/2012";"27/06/2012";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=6202&DS_ID=21446&Version=1";""
"D28893/01";"EXPLANATORY NOTE concerning dossiers wrongly created under the SIRENE Manual Committee (C 21600)";"C21600";"CMTD(2012)1518";"14/11/2012";"14/11/2012";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=6932&DS_ID=28893&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=28893&version=1&AttLang=en&db_number=1&docType=OTHER"
"D28169/01";"Consultation note to Member States on Decision on Germany and Panama";"C41400";"CMTD(2013)0846";"08/07/2013";"22/07/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7978&DS_ID=28169&Version=1";""
"D28171/01";"Consultation note to Member States on Decision on the Netherlands and the United Arab Emirates";"C41400";"CMTD(2013)0846";"08/07/2013";"22/07/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7978&DS_ID=28171&Version=1";""
"D28427/01";"Written vote on the draft Commission Decision amending Decision 2007/506/EC in order to prolong the validity of the ecological criteria for the award of the EU Ecolabel to soaps, shampoos and hair conditioners ";"C38700";"CMTD(2013)0883";"01/08/2013";"28/08/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8015&DS_ID=28427&Version=1";""
"D29722/01";"Specific Financial Statement - Innovation and Networks Executive Agency ";"C25600";"CMTD(2013)1254";"28/10/2013";"28/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8386&DS_ID=29722&Version=1";""
"D28927/01";"Note launching the written consultation on a draft Commission implementing Decision rejecting a refusal of the authorisation of a biocidal product containing difenacoum notified by the Netherlands in accordance with Directive 98/8/EC of the European Parliament and of the Council";"C13900";"CMTD(2013)1065";"29/08/2013";"12/09/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8197&DS_ID=28927&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=28927&version=1&AttLang=en&db_number=1&docType=OTHER"
"D29716/01";"Commission Decision delegating powers to the Research Executive Agency with a view to performance of tasks linked to the implementation of Union programmes in the field of research and innovation comprising, in particular, implementation of appropriations entered in the general budget of the Union";"C25600";"CMTD(2013)1254";"28/10/2013";"28/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8386&DS_ID=29716&Version=1";""
"D29719/01";"Specific Financial Statement - Research Executive Agency";"C25600";"CMTD(2013)1254";"28/10/2013";"28/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8386&DS_ID=29719&Version=1";""
"D29721/01";"Commission Decision delegating powers to the Innovation and Networks Executive Agency with a view to the performance of tasks linked to the implementation of Union programmes in the field of transport, energy and telecommunications infrastructure and in the field of transport and energy research and innovation comprising, in particular, implementation of appropriations entered in the general budget of the Union";"C25600";"CMTD(2013)1254";"28/10/2013";"28/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8386&DS_ID=29721&Version=1";""
"D29725/01";"Commission decision delegating powers to the European Research Council Executive Agency with a view to performance of tasks linked to the implementation of Union programmes in the field of frontier research comprising, in particular, implementation of appropriations entered in the general budget of the Union";"C25600";"CMTD(2013)1254";"28/10/2013";"28/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8386&DS_ID=29725&Version=1";""
"D29727/01";"Specific Financial Statement - European Research Council Executive Agency";"C25600";"CMTD(2013)1254";"28/10/2013";"28/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8386&DS_ID=29727&Version=1";""
"D29203/01";"Note to Member States on draft decision on Slovenia - Kazakhstan";"C41400";"CMTD(2013)1145";"12/09/2013";"26/09/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8277&DS_ID=29203&Version=1";""
"D29204/01";"Note to Member States on draft decision on Hungary - Tajikistan";"C41400";"CMTD(2013)1145";"12/09/2013";"26/09/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8277&DS_ID=29204&Version=1";""
"D29205/01";"Note to Member states on draft decision on Bulgaria - Morocco";"C41400";"CMTD(2013)1145";"12/09/2013";"26/09/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8277&DS_ID=29205&Version=1";""
"D29206/01";"Note to Member States on draft decision on CZ - India, Morocco";"C41400";"CMTD(2013)1145";"12/09/2013";"26/09/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8277&DS_ID=29206&Version=1";""
"D25181/02";"Individual conclusions - 2012 ISEC Targeted call for proposals on CBRN";"C33300";"CMTD(2012)1696";"05/12/2012";"19/12/2012";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7110&DS_ID=25181&Version=2";""
"D42038/01";"Proposal to create the ATEX Working Group of the ATEX 2014/34/EU Committee";"C02600";"CMTD(2015)1257";"01/10/2015";"01/10/2015";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=11821&DS_ID=42038&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=42038&version=1&AttLang=en&db_number=1&docType=OTHER"
"D29318/01";"Impact Assessment - Network Code on Gas Balancing of Transmission Networks";"C08100";"CMTD(2013)0794";"01/10/2013";"02/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7926&DS_ID=29318&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29318&version=1&AttLang=en&db_number=1&docType=OTHER"
"D29370/01";"Request for written opinion - Note for the attention of Permanent Representation S&T Counsellors and elegates to the Specific Configuration of the PC for the FP7 Specific Programme 'Ideas'";"C32100";"CMTD(2013)1184";"13/08/2013";"30/08/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8316&DS_ID=29370&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29370&version=1&AttLang=en&db_number=1&docType=OTHER"
"D32220/01";"Document for consultation";"C32900";"CMTD(2014)0208";"13/02/2014";"25/02/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9060&DS_ID=32220&Version=1";""
"D29067/01";"Note opening the written procedure ";"C32500";"CMTD(2013)1121";"06/09/2013";"20/09/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8253&DS_ID=29067&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29067&version=1&AttLang=en&db_number=1&docType=OTHER"
"D29325/01";"Annex to the nine Draft Commission Decisions";"C13400";"CMTD(2013)0904";"03/10/2013";"03/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8036&DS_ID=29325&Version=1";""
"D29326/01";"Letter to the Members of the Habitats Committee regarding the vote on the draft Union Lists 2013 ";"C13400";"CMTD(2013)0904";"03/10/2013";"03/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8036&DS_ID=29326&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29326&version=1&AttLang=en&db_number=1&docType=OTHER"
"D18909/01";"Introduction to the DRAFT COMMISSION DECISION on essential requirements relating to marine radio communication equipment which is intended to be used on non-SOLAS vessels and to participate in the Global Maritime Distress and Safety System (GMDSS)";"C03000";"CMTD(2012)0075";"01/02/2012";"02/02/2012";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=5485&DS_ID=18909&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=18909&version=1&AttLang=en&db_number=1&docType=OTHER"
"D32536/01";"Technical Guidance for INSPIRE Spatial Data Services and services allowing spatial data services to be invoked";"C33600";"CMTD(2014)0152";"28/03/2014";"28/03/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9004&DS_ID=32536&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=32536&version=1&AttLang=en&db_number=1&docType=OTHER"
"D32537/01";"Note opening the written procedure";"C42514";"CMTD(2014)0288";"28/02/2014";"05/03/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9140&DS_ID=32537&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=32537&version=1&AttLang=en&db_number=1&docType=OTHER"
"D29559/01";"Opinion of the Single European Rail Area Committee on a draft Commission Implemeting Decision on a cross-border agreement in the area of railway transport, pursuant to Article 14(2) of Directive 2012/34/EU";"C41500";"CMTD(2013)1224";"30/09/2013";"14/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8356&DS_ID=29559&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29559&version=1&AttLang=en&db_number=1&docType=OTHER"
"D29676/01";"HVO Renewable Diesel Scheme - document 1";"C37500";"CMTD(2013)1248";"12/09/2013";"26/09/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8380&DS_ID=29676&Version=1";""
"D28005/01";"Draft Explanatory Memorandum accompanying COMMISSION REGULATION (EU) No …/… amending Regulation (EC) N°640/2009 implementing Directive 2005/32/EC of the European Parliament and of the Council with regard to ecodesign requirements for electric motors ";"C07900";"CMTD(2013)0792";"12/07/2013";"12/07/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7924&DS_ID=28005&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=28005&version=1&AttLang=en&db_number=1&docType=OTHER"
"D29730/01";"Specific Financial Statement - Consumers, Health and Food Executive Agency ";"C25600";"CMTD(2013)1254";"28/10/2013";"28/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8386&DS_ID=29730&Version=1";""
"D29729/01";"Commission Decision delegating powers to the Consumers, Health and Food Executive Agency with a view to performance of tasks linked to the implementation of Union programmes in the field of consumers, health and food comprising, in particular, implementation of appropriations entered in the general budget of the Union";"C25600";"CMTD(2013)1254";"28/10/2013";"28/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8386&DS_ID=29729&Version=1";""
"D29732/01";"Commission Decision delegating powers to the Education, Audiovisual and Culture Executive Agency with a view to performance of tasks linked to the implementation of Union programmes in the field of education, audiovisual and culture comprising, in particular, implementation of appropriations entered in the general budget of the Union and of the EDF allocations";"C25600";"CMTD(2013)1254";"28/10/2013";"28/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8386&DS_ID=29732&Version=1";""
"D29733/01";"Specific Financial Statement - Education, Audiovisual and Culture Executive Agency";"C25600";"CMTD(2013)1254";"28/10/2013";"28/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8386&DS_ID=29733&Version=1";""
"D29735/01";"Commission Decision delegating powers to the Executive Agency for Small and Medium-sized Enterprises with a view to performance of tasks linked to the implementation of Union programmes in the field of energy, environment, climate action, competitiveness and SMEs, research and innovation, ICT, maritime policy and fisheries comprising, in particular, implementation of appropriations entered in the general budget of the Union";"C25600";"CMTD(2013)1254";"28/10/2013";"28/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8386&DS_ID=29735&Version=1";""
"D29736/01";"Specific Financial Statement - Executive Agency for Small and Medium-sized Enterprises ";"C25600";"CMTD(2013)1254";"28/10/2013";"28/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8386&DS_ID=29736&Version=1";""
"D29737/01";"Information note to the budgetary authority on the delegation of the management of the 2014-2020 programmes to executive agencies  ";"C25600";"CMTD(2013)1254";"28/10/2013";"28/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8386&DS_ID=29737&Version=1";""
"D25107/02";"Executive Summary Impact Assessment CMP";"C08100";"CMTD(2013)0514";"15/04/2013";"15/04/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7646&DS_ID=25107&Version=2";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=25107&version=2&AttLang=en&db_number=1&docType=OTHER"
"D25109/02";"Impact Assessment CMP";"C08100";"CMTD(2013)0514";"15/04/2013";"15/04/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7646&DS_ID=25109&Version=2";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=25109&version=2&AttLang=en&db_number=1&docType=OTHER"
"D29713/01";"Information note to the Committee";"C25600";"CMTD(2013)1254";"28/10/2013";"28/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8386&DS_ID=29713&Version=1";""
"D29170/01";"transmission letter to COREPER1 of draft proposal to amend specific aviation security measures contained in Commission Decision C(2010) 774";"C09100";"CMTD(2013)1118";"18/09/2013";"19/09/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8250&DS_ID=29170&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29170&version=1&AttLang=en&db_number=1&docType=OTHER"
"D29189/01";"Transmission letter to TRAN Committee - draft proposal to amend specific aviation security measures contained in Commission Decision C(2010) 774 ";"C09100";"CMTD(2013)1118";"18/09/2013";"19/09/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8250&DS_ID=29189&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29189&version=1&AttLang=en&db_number=1&docType=OTHER"
"D29980/01";"For opinion under examination procedure : results of Call for Proposals 8/2013 – Pilot Projects - deadline: 15/07/2013 - covernote ";"C31600";"CMTD(2013)1325";"17/10/2013";"30/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8457&DS_ID=29980&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29980&version=1&AttLang=en&db_number=1&docType=OTHER"
"D29871/01";"Note to PC members Cooperation FP7 SPACE in Written Procedure 36 for opinion (16 proposals) ";"C32400";"CMTD(2013)1289";"11/10/2013";"25/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8421&DS_ID=29871&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29871&version=1&AttLang=en&db_number=1&docType=OTHER"
"D30140/01";"Note opening the written procedure";"C32500";"CMTD(2013)1368";"18/10/2013";"31/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8500&DS_ID=30140&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=30140&version=1&AttLang=en&db_number=1&docType=OTHER"
"D32896/01";"Letter launching the written procedure";"C45800";"CMTD(2014)0387";"21/03/2014";"31/03/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9239&DS_ID=32896&Version=1";""
"D29415/01";"Intivation to the 19th meeting of the Committe on the export and return of cultural goods";"C38900";"CMTD(2013)1195";"06/11/2013";"06/11/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8327&DS_ID=29415&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29415&version=1&AttLang=en&db_number=1&docType=OTHER"
"D32056/01";"equivalence decisions";"C16900";"CMTD(2014)0155";"19/02/2014";"19/02/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9007&DS_ID=32056&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=32056&version=1&AttLang=en&db_number=1&docType=OTHER"
"D35653/01";"Letter for the attention of the members of the Committee to initiate the written consultation";"C08000";"CMTD(2014)1173";"11/09/2014";"25/09/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=10025&DS_ID=35653&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=35653&version=1&AttLang=en&db_number=1&docType=OTHER"
"D32841/01";"Explanatory Note of the [D031569/02] Commission Decision C(2014) 1635 of 17.03.2014  ";"C09100";"CMTD(2014)0012";"22/01/2014";"23/01/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8864&DS_ID=32841&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=32841&version=1&AttLang=en&db_number=1&docType=OTHER"
"D27791/01";"Transmission letter to Coreper I of draft Commission Implementing Decision C(2013) xxx amending Commission Decision C(2010) 774 laying down detailed measures for the implementation of the common basic standards on aviation security in respect of air cargo and mail ";"C09100";"CMTD(2013)0516";"05/06/2013";"06/06/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7648&DS_ID=27791&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27791&version=1&AttLang=en&db_number=1&docType=OTHER"
"D27792/01";"Transmission letter to Mr Brian Simpson of draft Commission Implementing Decision C(2013) xxx amending Commission Decision C(2010) 774 laying down detailed measures for the implementation of the common basic standards on aviation security in respect of air cargo and mail";"C09100";"CMTD(2013)0516";"05/06/2013";"06/06/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7648&DS_ID=27792&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27792&version=1&AttLang=en&db_number=1&docType=OTHER"
"D29981/01";"For opinion under advisory procedure: results of Call for Proposals 34/2012 - i2i Audiovisual support - deadline: 07/06/2013 - covernote ";"C31600";"CMTD(2013)1326";"17/10/2013";"30/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8458&DS_ID=29981&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29981&version=1&AttLang=en&db_number=1&docType=OTHER"
"D29753/01";"Opinion request to the Committee members";"C41500";"CMTD(2013)1261";"08/10/2013";"22/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8393&DS_ID=29753&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29753&version=1&AttLang=en&db_number=1&docType=OTHER"
"D29712/01";"COMMUNICATION FROM THE COMMISSION Corresponding values of the thresholds of Directives 2004/17/EC, 2004/18/EC and 2009/81/EC of the European Parliament and of the Council   ";"C16300";"CMTD(2013)1252";"07/10/2013";"21/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8384&DS_ID=29712&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29712&version=1&AttLang=en&db_number=1&docType=OTHER"
"D33679/01";"Note opening the written procedure";"C42514";"CMTD(2014)0606";"15/05/2014";"30/05/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9458&DS_ID=33679&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=33679&version=1&AttLang=en&db_number=1&docType=OTHER"
"D29985/01";"Results of Call for Proposals 09/2013 – Support to the VOD/DCD - deadline of 24/06/2013:For opinion under advisory procedure: Commission proposal concerning a draft of measures to be taken concerning EU allocations equal or lesser than € 300.000 - covernote";"C31600";"CMTD(2013)1335";"17/10/2013";"30/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8467&DS_ID=29985&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29985&version=1&AttLang=en&db_number=1&docType=OTHER"
"D29986/01";"Results of Call for Proposals 33/2012 – Support to the TV Broadcasting - deadline of 3/06/2013: For opinion under advisory procedure: Commission proposal concerning a draft of measures to be taken concerning EU allocations equal or lesser than € 300.000 - covernote";"C31600";"CMTD(2013)1332";"17/10/2013";"30/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8464&DS_ID=29986&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29986&version=1&AttLang=en&db_number=1&docType=OTHER"
"D30911/01";"Evaluation of grant agreements for the European Youth Forum - Youth in Action Programme";"C31100";"CMTD(2013)1586";"06/12/2013";"06/12/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8718&DS_ID=30911&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=30911&version=1&AttLang=en&db_number=1&docType=OTHER"
"D34841/01";"Modifying Decision C(2013)5678 on the Special Measure III 2013 in favour of the Republic of Lebanon";"C45900";"CMTD(2014)0935";"12/06/2014";"12/06/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9787&DS_ID=34841&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=34841&version=1&AttLang=en&db_number=1&docType=OTHER"
"D34841/01";"Modifying Decision C(2013)5678 on the Special Measure III 2013 in favour of the Republic of Lebanon  - Annex";"C45900";"CMTD(2014)0935";"12/06/2014";"12/06/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9787&DS_ID=34841&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=34841&version=1&AttLang=en&db_number=2&docType=OTHER"
"D34841/01";"Modifying Decision C(2013)5678 on the Special Measure III 2013 in favour of the Republic of Lebanon - Commission implementing decision";"C45900";"CMTD(2014)0935";"12/06/2014";"12/06/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9787&DS_ID=34841&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=34841&version=1&AttLang=en&db_number=3&docType=OTHER"
"D31863/01";"Information Documents accompanying the Commission implementing decision on the adoption of the multiannual work programme for 2014 2017";"C43600";"CMTD(2014)0122";"17/02/2014";"17/02/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8974&DS_ID=31863&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=31863&version=1&AttLang=en&db_number=1&docType=OTHER"
"D30910/01";"Evaluation of partnership agreements between the European Commission and the Council of Europe - Youth in Action Programme";"C31100";"CMTD(2013)1586";"06/12/2013";"06/12/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8718&DS_ID=30910&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=30910&version=1&AttLang=en&db_number=1&docType=OTHER"
