"Document";"Document title";"Committee Code";"Dossier";"Dossier start date";"Dossier end date";"URL";"File" 
"D29661/01";"Agenda for the meeting of the Standing Committee for Agricultural Statistics (CPSA) to be held in Luxembourg, on 7-8 November 2013";"C25300";"CMTD(2013)1243";"07/11/2013";"08/11/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8375&DS_ID=29661&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29661&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D34487/02";"Agenda SCFCAH - BSFC 8 July 2014";"C20404";"CMTD(2014)0863";"08/07/2014";"08/07/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9715&DS_ID=34487&Version=2";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=34487&version=2&AttLang=en&db_number=1&docType=AGENDA"
"D31685/02";"Agenda of the 5th Meeting of the Committee for the Common Organisation of the Agricultural Markets";"C42900";"CMTD(2014)0060";"12/02/2014";"12/02/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8912&DS_ID=31685&Version=2";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=31685&version=2&AttLang=en&db_number=1&docType=AGENDA"
"D29284/01";"Agenda of the 14th Programme Committee meeting Science in Society - 16th of September";"C32304";"CMTD(2013)1160";"16/09/2013";"16/09/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8292&DS_ID=29284&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29284&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D32074/01";"Agenda for meeting of 26 February 2014 of the Standing Committee on Cosmetic Products";"C01400";"CMTD(2014)0162";"26/02/2014";"26/02/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9014&DS_ID=32074&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=32074&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D32225/01";"Agenda CEF Coordination Committee Energy Meeting of 06 March 2014";"C43700";"CMTD(2014)0212";"06/03/2014";"06/03/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9064&DS_ID=32225&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=32225&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D30160/02";"Version 2 (correct) of the Agenda for meeting of 30 October 2013 of the Committee for Common Rules for Exports of Products";"C22400";"CMTD(2013)1407";"30/10/2013";"30/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8539&DS_ID=30160&Version=2";""
"D29618/01";"Agenda for the 102nd Meeting of the Committee for Agricultural Funds";"C26300";"CMTD(2013)1236";"17/10/2013";"17/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8368&DS_ID=29618&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29618&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D30182/01";"Agenda for the meeting of 7 & 8 November of the SCFCAH CIC";"C20405";"CMTD(2013)1415";"07/11/2013";"08/11/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8547&DS_ID=30182&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=30182&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D30181/01";"Agenda for the meeting of 7 & 8 November of the SCFCAH - AHW";"C20402";"CMTD(2013)1414";"07/11/2013";"08/11/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8546&DS_ID=30181&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=30181&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D29810/01";"Agenda of the TCMV of 3 October 2013";"C35300";"CMTD(2013)1272";"03/10/2013";"03/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8404&DS_ID=29810&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29810&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D29814/01";"Agenda of Technical Committee Motor Vehicles 6/2/13";"C35300";"CMTD(2013)1275";"06/02/2013";"06/02/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8407&DS_ID=29814&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29814&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D29503/02";"Agenda SCS 14 October 2013";"C20300";"CMTD(2013)1211";"14/10/2013";"14/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8343&DS_ID=29503&Version=2";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29503&version=2&AttLang=en&db_number=1&docType=AGENDA"
"D29831/01";"Agenda for meeting of 30 October 2013 of the DCI Sugar";"C31400";"CMTD(2013)1279";"30/10/2013";"30/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8411&DS_ID=29831&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29831&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D29865/01";"Agenda of the 135th Meeting of the Management Committee for Direct Payments";"C04800";"CMTD(2013)1287";"23/10/2013";"23/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8419&DS_ID=29865&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29865&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D26034/01";"Draft Agenda for the 74th meeting of the Regulatory Committee for Civil Aviation Security";"C09100";"CMTD(2013)0240";"20/03/2013";"21/03/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7372&DS_ID=26034&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=26034&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D29548/02";"Draft agenda of the 72nd session of the Climate Change Committee of  15 October 2013  ";"C13600";"CMTD(2013)1219";"15/10/2013";"15/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8351&DS_ID=29548&Version=2";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29548&version=2&AttLang=en&db_number=1&docType=AGENDA"
"D29830/01";"Draft agenda COSS 30";"C09400";"CMTD(2013)1277";"22/11/2013";"22/11/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8409&DS_ID=29830&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29830&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D30805/01";"Draft Agenda - Fourth meeting of the Committee on the Sustainability of Biofuels and Bioliquids";"C37500";"CMTD(2013)1577";"11/12/2013";"11/12/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8709&DS_ID=30805&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=30805&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D29932/01";"Draft agenda of the 67th meeting of the Committee on statistics relating to the trading of goods between Member States";"C24800";"CMTD(2013)1311";"20/11/2013";"21/11/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8443&DS_ID=29932&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29932&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D32903/01";"31st meeting of the Customs Code Committee – General Customs Legislation Section jointly held with the 23rd meeting of the Customs Code Committee – Import and Export Formalities Section";"C18109";"CMTD(2014)0394";"07/04/2014";"11/04/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9246&DS_ID=32903&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=32903&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D34114/01";"Draft Agenda - Programme Committee meeting of 25 Jue 2014 - Configuration ‘Fusion'  ";"C44302";"CMTD(2014)0773";"25/06/2014";"25/06/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9625&DS_ID=34114&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=34114&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D32918/01";"Draft agenda for the 16th session of the CCC-CRM 03 April 2014";"C18115";"CMTD(2014)0405";"03/04/2014";"03/04/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9257&DS_ID=32918&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=32918&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D33152/01";"AGENDA - NOTE FOR THE ATTENTION OF THE MEMBERS OF THE PROGRAMME COMMITTEE FOR THE SPECIFIC PROGRAMME IMPLEMENTING HORIZON 2020 – THE FRAMEWORK PROGRAMME FOR RESEARCH AND INNOVATION (2014-2020) – CONFIGURATION 'SPACE'";"C42506";"CMTD(2014)0477";"27/03/2014";"27/03/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9329&DS_ID=33152&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=33152&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D33730/02";"Agenda for meeting of 19/06/2014 of the Committee for Fisheries and Aquaculture ";"C16100";"CMTD(2014)0647";"19/06/2014";"19/06/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9499&DS_ID=33730&Version=2";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=33730&version=2&AttLang=en&db_number=1&docType=AGENDA"
"D33144/01";"First meeting of the Specific Programme Committe Configuration ERC, FET and MSCA on 28-29 April 2014 - ERC Slot - Monday 28 April 14.30-18.30";"C42502";"CMTD(2014)0472";"28/04/2014";"29/04/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9324&DS_ID=33144&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=33144&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D33128/01";"Draft agenda of the Ad-hoc Single Sky Committee";"C10300";"CMTD(2014)0465";"13/05/2014";"13/05/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9317&DS_ID=33128&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=33128&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D34116/01";"Agenda of the Committee on Road Transport of 30 June 2014";"C09500";"CMTD(2014)0775";"30/06/2014";"30/06/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9627&DS_ID=34116&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=34116&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D34119/01";"Draft agenda TCAM 39 (10 July 2014)";"C03000";"CMTD(2014)0776";"10/07/2014";"10/07/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9628&DS_ID=34119&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=34119&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D29246/01";"Agenda for meeting of 3 October 2013 ofthe Committee on Ozone depleting Sustances, Regulation (EC) No. 1005/2009 on substances the Ozone layer";"C13800";"CMTD(2013)1153";"03/10/2013";"03/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8285&DS_ID=29246&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29246&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D29953/01";"Agenda of the 122nd meeting of the Customs Code Committee Tariff and Statistical Nomenclature Section - TARIC on Friday 8th November 2013";"C18106";"CMTD(2013)1323";"08/11/2013";"08/11/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8455&DS_ID=29953&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29953&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D29846/01";"Draft agenda of the 3rd meeting of the Single European Rail Area Committee (SERAC) - 5-6/11/2013";"C41500";"CMTD(2013)1283";"05/11/2013";"06/11/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8415&DS_ID=29846&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29846&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D34239/01";"Agenda for meeting on 10 June 2014 of Appeal Committee Genetically Modified Food & Feed and Anvironmental Risk";"C39800";"CMTD(2014)0652";"10/06/2014";"10/06/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9504&DS_ID=34239&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=34239&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D33485/01";"Aenda of the 24th Meeting of the Committee for the Common Organisation of the Agricultural Markets ";"C42900";"CMTD(2014)0579";"15/05/2014";"15/05/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9431&DS_ID=33485&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=33485&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D32261/01";"Agenda for the meeting of 27-28 February 2014 of the SCPH";"C20000";"CMTD(2014)0219";"27/02/2014";"28/02/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9071&DS_ID=32261&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=32261&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D32258/01";"Draft agenda for the meeting of 28/02/2014 of the Committee of Trade in wild fauna and flora";"C13100";"CMTD(2014)0217";"28/02/2014";"28/02/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9069&DS_ID=32258&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=32258&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D29280/01";"Agenda - P - PPP - LEG 2-3 October 2013";"C20407";"CMTD(2013)1159";"02/10/2013";"03/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8291&DS_ID=29280&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29280&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D29291/01";"Agenda for meeting of 16-18 October 2013 of the EASA committee";"C10000";"CMTD(2013)1151";"16/10/2013";"18/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8283&DS_ID=29291&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29291&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D32575/01";"Agenda of the 189th Meeting of the Community Committee for the farm accountancy data network";"C04000";"CMTD(2014)0301";"19/03/2014";"19/03/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9153&DS_ID=32575&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=32575&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D32065/02";"Agenda for meeting of 18 March 2014 of the Regulatory Committee on Fertilisers ";"C00700";"CMTD(2014)0171";"18/03/2014";"18/03/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9023&DS_ID=32065&Version=2";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=32065&version=2&AttLang=en&db_number=1&docType=AGENDA"
"D29616/02";"Revised Agenda of the 78th Meeting of the Committee for Rural Development";"C26500";"CMTD(2013)1234";"16/10/2013";"17/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8366&DS_ID=29616&Version=2";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29616&version=2&AttLang=en&db_number=1&docType=AGENDA"
"D31144/03";"DRAFT AGENDA of the 209th meeting of the ORIGIN SECTION of the CUSTOMS CODE COMMITTEE, which will be held in Brussels, on 19 and 20 December 2013";"C18111";"CMTD(2013)1658";"19/12/2013";"20/12/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8790&DS_ID=31144&Version=3";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=31144&version=3&AttLang=en&db_number=1&docType=AGENDA"
"D31095/03";"Revised agenda of the 80th Meeting of the Committee for Rural Development_Revision";"C26500";"CMTD(2013)1647";"18/12/2013";"18/12/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8779&DS_ID=31095&Version=3";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=31095&version=3&AttLang=en&db_number=1&docType=AGENDA"
"D29232/01";"32th meeting - Customs Code Committee - Special Procedures";"C18102";"CMTD(2013)1152";"30/09/2013";"01/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8284&DS_ID=29232&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29232&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D29328/01";"Draft agenda for the 4th CIP Joint Committees Meeting of 16/10/2013 [JCM-1-2013]";"C31000";"CMTD(2013)1171";"16/10/2013";"16/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8303&DS_ID=29328&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29328&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D33807/02";"Draft Agenda for the third meeting of the H2020 PC ""Secure Societies""";"C42514";"CMTD(2014)0667";"06/06/2014";"06/06/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9519&DS_ID=33807&Version=2";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=33807&version=2&AttLang=en&db_number=1&docType=AGENDA"
"D34586/01";"Agenda of the 34th Meeting of the Committee for the Common Organisation of the Agricultural Markets";"C42900";"CMTD(2014)0890";"16/07/2014";"16/07/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9742&DS_ID=34586&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=34586&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D29894/01";"Invitation and agenda of 24th CC-gen on 25 October 2013";"C18109";"CMTD(2013)1298";"25/10/2013";"25/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8430&DS_ID=29894&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29894&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D30139/01";"Agenda of the Meeting of the Committee of the Drinking Water Directive 98/83/EC *19/11/2013*";"C11900";"CMTD(2013)1393";"19/11/2013";"19/11/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8525&DS_ID=30139&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=30139&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D30141/01";"Invitation to the 438th Meeting of the Management Committee for the Common Organisation of Agricultural Markets";"C35000";"CMTD(2013)1403";"14/11/2013";"14/11/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8535&DS_ID=30141&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=30141&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D30128/01";"Agenda for the meeting of 29 October 2013 of the Management Committee for Fisheries Products ";"C16000";"CMTD(2013)1397";"29/10/2013";"29/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8529&DS_ID=30128&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=30128&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D39371/01";"Agenda for meeting of 20 May 2015 of the 18th INSC Committee ";"C45700";"CMTD(2015)0476";"20/05/2015";"20/05/2015";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=11040&DS_ID=39371&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=39371&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D29896/01";"Agenda for meeting of 7. - 8.11.2013 of the Excise Committee";"C39000";"CMTD(2013)1299";"07/11/2013";"08/11/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8431&DS_ID=29896&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29896&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D29421/01";"Draft agenda for the meeting of the Standing Committee 11 September 2013";"C02500";"CMTD(2013)1198";"11/09/2013";"11/09/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8330&DS_ID=29421&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29421&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D29452/01";"DRAFT AGENDA of the 207th meeting of the ORIGIN SECTION of the CUSTOMS  CODE COMMITTEE, which will be held in Brussels, on 26 and 27 September 2013";"C18111";"CMTD(2013)1201";"26/09/2013";"27/09/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8333&DS_ID=29452&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29452&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D29458/01";"Convocation to and Agenda of the 432nd Meeting of the Management Committee for the Common Organisation of Agricultural Markets ";"C35000";"CMTD(2013)1205";"08/10/2013";"08/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8337&DS_ID=29458&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29458&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D30055/01";"Convocation to and agenda of the 437th Meeting of the Management Committee for the Organisation of Agricultural markets";"C35000";"CMTD(2013)1372";"05/11/2013";"05/11/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8504&DS_ID=30055&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=30055&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D29641/02";"Agenda for meeting of the 23rd October 2013 of the ENPI Committee";"C31300";"CMTD(2013)1241";"23/10/2013";"23/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8373&DS_ID=29641&Version=2";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29641&version=2&AttLang=en&db_number=1&docType=AGENDA"
"D28935/01";"Invitation to and agenda of the 187th meeting of the Community Committee on the Farm Accountancy data network";"C04000";"CMTD(2013)1068";"11/09/2013";"11/09/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8200&DS_ID=28935&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=28935&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D29934/01";"Draft agenda - CPC Committee meeting - 30 October 2013";"C25900";"CMTD(2013)1314";"30/10/2013";"30/10/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8446&DS_ID=29934&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29934&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D33393/01";"Agenda for meeting of 7-8 May 2014 of the EASA committee";"C10000";"CMTD(2014)0517";"07/05/2014";"08/05/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9369&DS_ID=33393&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=33393&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D29941/01";"Draft agenda for the 52nd meeting of the Committee on statistics relating to the trading of goods with non-member countries";"C24900";"CMTD(2013)1312";"20/11/2013";"21/11/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8444&DS_ID=29941&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29941&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D32910/01";"Agenda of the 2d Meeting of the EaSI Committee";"C42600";"CMTD(2014)0400";"28/04/2014";"28/04/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9252&DS_ID=32910&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=32910&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D32844/01";"Agenda of the first meeting of the TEN-T Committee";"C44800";"CMTD(2014)0375";"02/04/2014";"02/04/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9227&DS_ID=32844&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=32844&version=1&AttLang=en&db_number=1&docType=AGENDA"
"D32592/02";"Agenda for meeting of 27/03/2014 of the Committee for Fisheries and Aquaculture   			Comité de la Pêche et de l'Aquaculture   			Ausschuss für Fischerei und Aquakultur  ";"C16100";"CMTD(2014)0306";"27/03/2014";"27/03/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9158&DS_ID=32592&Version=2";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=32592&version=2&AttLang=en&db_number=1&docType=AGENDA"
