"Document";"Document title";"Committee Code";"Dossier";"Dossier start date";"Dossier end date";"URL";"File" 
"D25835/01";"List of paricipants";"C20406";"CMTD(2013)0057";"04/02/2013";"04/02/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7189&DS_ID=25835&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=25835&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D26827/01";"RSC#43 - Attendance list";"C15600";"CMTD(2013)0127";"20/03/2013";"21/03/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7259&DS_ID=26827&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=26827&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D25882/01";"Summary record - Meeting of 08/02/13 of the Committee of Trade in wild fauna and flora (COM 62)";"C13100";"CMTD(2013)0098";"08/02/2013";"08/02/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7230&DS_ID=25882&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=25882&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D25911/01";"Summary Minutes of the meeting of the European GNSS Committee of 12 December 2012";"C36100";"CMTD(2012)1642";"12/12/2012";"12/12/2012";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7056&DS_ID=25911&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=25911&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D25818/01";"Summary record of the 47th meeting of the Committee for maritime security (MARSEC)";"C08700";"CMTD(2013)0003";"06/02/2013";"06/02/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7135&DS_ID=25818&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=25818&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D25819/01";"Customs Code Committee - Tariff and Statistical Nomenclature Section -   Minutes of the 102nd meeting of the Committee (Combined Nomenclature Sector)";"C18106";"CMTD(2012)1622";"19/12/2012";"19/12/2012";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7036&DS_ID=25819&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=25819&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D27891/01";"SUMMARY MINUTES OF THE MEETING OF THE EUROPEAN GNSS PROGRAMMES COMMITTEE HELD ON 5 JUNE 2013  ";"C36100";"CMTD(2013)0215";"05/06/2013";"05/06/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7347&DS_ID=27891&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27891&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D26341/01";"Summary Record of the 30th of May 2012 - SIS-VIS Committee Meeting - SIS II Technical Formation Meeting ";"C34400";"CMTD(2012)0642";"30/05/2012";"30/05/2012";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=6056&DS_ID=26341&Version=1";""
"D28014/01";"List of participants";"C20406";"CMTD(2013)0623";"12/06/2013";"12/06/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7755&DS_ID=28014&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=28014&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D28018/01";"Summary report Meeting 3 May";"C37700";"CMTD(2013)0301";"03/05/2013";"03/05/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7433&DS_ID=28018&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=28018&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D25035/01";"Summary record for the EP of the 156th meeting of the ACOR-TOR";"C25500";"CMTD(2012)1519";"06/12/2012";"06/12/2012";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=6933&DS_ID=25035&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=25035&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D28782/01";"Summary record - meeting of 8 June 2011 of the Committee for the implementation of the   Kimberley Process Certification Scheme (KPCS)";"C21900";"CMTD(2011)0946";"08/06/2011";"08/06/2011";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=4711&DS_ID=28782&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=28782&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D28800/01";"Summary report - AHW";"C20402";"CMTD(2013)0777";"10/07/2013";"10/07/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7909&DS_ID=28800&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=28800&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D28800/01";"List of participants";"C20402";"CMTD(2013)0777";"10/07/2013";"10/07/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7909&DS_ID=28800&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=28800&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D24913/01";"Summary Record for the Meeting of 4 June 2012 of the FP7 Cooperation Socio-Economic Sciences and Humanities Programme Committee ";"C32008";"CMTD(2012)0570";"04/06/2012";"04/06/2012";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=5984&DS_ID=24913&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=24913&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D27175/01";"Summary Report of the Market Access Advisory Committee held on 19 February 2013";"C22200";"CMTD(2013)0211";"19/02/2013";"19/02/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7343&DS_ID=27175&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27175&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D27280/01";"Summary Record - Meeting of 5th March 2013 of the FP7 Cooperation Nano, Materials and New Production Programme Committee ";"C32004";"CMTD(2013)0087";"05/03/2013";"05/03/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7219&DS_ID=27280&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27280&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D26376/01";"Summary record of the 7th meeting of the Committee on Cross-border healthcare";"C40200";"CMTD(2013)0224";"11/03/2013";"11/03/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7356&DS_ID=26376&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=26376&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D26377/01";"Summary record of the 20th meeting of CCC-GEn held on 08.03.2013";"C18109";"CMTD(2012)0197";"08/03/2012";"08/03/2012";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=5611&DS_ID=26377&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=26377&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D27327/01";"Summary Report Appeal Committee";"C39800";"CMTD(2013)0400";"29/04/2013";"29/04/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7532&DS_ID=27327&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27327&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D27327/01";"List of participants";"C39800";"CMTD(2013)0400";"29/04/2013";"29/04/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7532&DS_ID=27327&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27327&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D26415/01";"30th meeting of the Committee on the Prevention of Money Laundering and Terrorist Financing";"C26800";"CMTD(2011)0592";"15/06/2011";"15/06/2011";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=4357&DS_ID=26415&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=26415&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D26416/01";"34th meeting of the Committee on the Prevention of Money Laundering and Terrorist Financing";"C26800";"CMTD(2012)0579";"10/05/2012";"10/05/2012";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=5993&DS_ID=26416&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=26416&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D26854/01";"Summary Report of the 71st Meeting of the Rural Development Committee";"C26500";"CMTD(2013)0372";"19/04/2013";"19/04/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7504&DS_ID=26854&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=26854&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D26726/01";"Summary Report SCPH 28 February - 1 March 2013";"C20000";"CMTD(2013)0199";"28/02/2013";"01/03/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7331&DS_ID=26726&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=26726&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D26726/01";"List of participants";"C20000";"CMTD(2013)0199";"28/02/2013";"01/03/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7331&DS_ID=26726&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=26726&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D26408/01";"Summary Record of the 404th Meeting of the Management Committee for the Common Organisation of Agricultural Markets ";"C35000";"CMTD(2013)0243";"21/03/2013";"21/03/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7375&DS_ID=26408&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=26408&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D27037/01";"Summary record - meeting of 21 March 2013 of the Regulatory Committee on the Ecodesign of Energy-related Products ";"C07900";"CMTD(2012)1689";"21/03/2013";"21/03/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7103&DS_ID=27037&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27037&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D27044/01";"Summary Report SCPH 25-26 March 2013";"C20000";"CMTD(2013)0289";"25/03/2013";"26/03/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7421&DS_ID=27044&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27044&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D27044/01";"List of participants";"C20000";"CMTD(2013)0289";"25/03/2013";"26/03/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7421&DS_ID=27044&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27044&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D26176/01";"Minutes of the Transport Programme Committee - 6 March 2013";"C32007";"CMTD(2013)0144";"06/03/2013";"06/03/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7276&DS_ID=26176&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=26176&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D26804/01";"Summary record - meeting of 8/04/2013 of the Committee on Infrastructure for Spatial Information in the European Community ";"C33600";"CMTD(2013)0280";"08/04/2013";"08/04/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7412&DS_ID=26804&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=26804&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D27001/01";"Summary Record (26/4/2013) of the meeting of the COMMITTEE FOR THE ADAPTATION TO SCIENTIFIC AND TECHNICAL PROGRESS OF DIRECTIVE 94/62/EC ON PACKAGING AND PACKAGING WASTE ";"C11100";"CMTD(2013)0324";"26/04/2013";"26/04/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7456&DS_ID=27001&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27001&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D29910/01";"List of participants";"C20407";"CMTD(2013)0826";"15/07/2013";"16/07/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7958&DS_ID=29910&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29910&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D29910/01";"Summary Report PPP LEG 15-16 July 2013";"C20407";"CMTD(2013)0826";"15/07/2013";"16/07/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7958&DS_ID=29910&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29910&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D29911/01";"Summary record - meeting of 20.10.2011 of the Excise Committee";"C39000";"CMTD(2011)1112";"20/10/2011";"20/10/2011";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=4877&DS_ID=29911&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29911&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D19429/01";"Summary record - meeting of 1 February 2012 of the SISVIS Committee (SIRENE formation)";"C34400";"CMTD(2012)0111";"01/02/2012";"01/02/2012";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=5521&DS_ID=19429&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=19429&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D24833/02";"SUMMARY RECORD - meeting of 01/03/2012 of the SISVIS Committee SIRENE Formation";"C21600";"CMTD(2012)1280";"01/03/2012";"01/03/2012";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=6694&DS_ID=24833&Version=2";""
"D26393/01";"Summary Record of the 26th of October 2012 - SIS-VIS Committee Meeting - SIS II Technical Formation Meeting";"C34400";"CMTD(2012)1320";"26/10/2012";"26/10/2012";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=6734&DS_ID=26393&Version=1";""
"D29687/01";"Report - 116th Customs Code Committee, Tariff and Statistical Nomenclature Section, HS/WCO Coordination Sector ";"C18106";"CMTD(2013)0902";"09/09/2013";"11/09/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8034&DS_ID=29687&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29687&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D29709/01";"List of participants";"C20402";"CMTD(2013)1052";"10/09/2013";"11/09/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8184&DS_ID=29709&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29709&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D29709/01";"Summary report - AHW - 10 & 11 September 2013";"C20402";"CMTD(2013)1052";"10/09/2013";"11/09/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8184&DS_ID=29709&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29709&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D26461/01";"Minutes of the 103rd meeting of the Customs Code Committee (Mechanical/Miscellaneous Sector)  ";"C18106";"CMTD(2013)0037";"06/02/2013";"08/02/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7169&DS_ID=26461&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=26461&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D27910/01";"Summary report - AHW - 21 & 22 March 2013";"C20402";"CMTD(2013)0283";"21/03/2013";"22/03/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7415&DS_ID=27910&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27910&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D27910/01";"List of participants";"C20402";"CMTD(2013)0283";"21/03/2013";"22/03/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7415&DS_ID=27910&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27910&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D27960/01";"Summary Report SC CPVR";"C19900";"CMTD(2013)0520";"29/05/2013";"29/05/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7652&DS_ID=27960&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27960&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D27957/01";"Summary Report SCPMOP";"C20100";"CMTD(2013)0519";"29/05/2013";"29/05/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7651&DS_ID=27957&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27957&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D26551/01";"Draft minutes/summary record of 8th meeting of the 'Customs Code Committee – General Customs Legislation – AEO subsection on 17 April 2012";"C18109";"CMTD(2012)0332";"17/04/2012";"17/04/2012";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=5746&DS_ID=26551&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=26551&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D27957/01";"List of participants";"C20100";"CMTD(2013)0519";"29/05/2013";"29/05/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7651&DS_ID=27957&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27957&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D27960/01";"List of participants";"C19900";"CMTD(2013)0520";"29/05/2013";"29/05/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7652&DS_ID=27960&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27960&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D27234/01";"Summary record  - meeting of 30 April 2013 of the Committee for Fisheries and Aquaculture";"C16100";"CMTD(2013)0407";"30/04/2013";"30/04/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7539&DS_ID=27234&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27234&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D27245/01";"Summary Report of the 410th Meeting of the Management Committee for the Common Organisation of Agricultural Markets ";"C35000";"CMTD(2013)0464";"16/05/2013";"16/05/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7596&DS_ID=27245&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27245&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D27304/01";"Summary record - meeting of 23-24 April 2013 of the EASA Committee ";"C10000";"CMTD(2013)0378";"23/04/2013";"25/04/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7510&DS_ID=27304&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27304&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D28476/01";"Minutes - Erasmus Mundus Committee - 12 July";"C36600";"CMTD(2013)0798";"12/07/2013";"12/07/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7930&DS_ID=28476&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=28476&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D27252/01";"SUMMARY REPORT OF THE 73RD RURAL DEVELOPMENT COMMITTEE  ";"C26500";"CMTD(2013)0482";"15/05/2013";"15/05/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7614&DS_ID=27252&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27252&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D27253/01";"SUMMARY REPORTOF THE 234TH MEETING OF THE STAR COMMITTEE  ";"C03800";"CMTD(2013)0483";"15/05/2013";"15/05/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7615&DS_ID=27253&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27253&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D26888/01";"COMMITTEE ON EXCISE DUTY - MINUTES OF THE MEETING HELD ON THE 18/02/2013  ";"C39000";"CMTD(2013)0036";"18/02/2013";"18/02/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7168&DS_ID=26888&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=26888&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D26587/01";"Summary Report of the 365th Meeting of the Management Committee for the Common Organisation of Agricultural Markets ";"C35000";"CMTD(2012)1136";"20/09/2012";"20/09/2012";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=6550&DS_ID=26587&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=26587&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D29613/01";"Summary record meeting of 27/9/2013 of the Standing Committee on Biocidal Products";"C13900";"CMTD(2013)1129";"27/09/2013";"27/09/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8261&DS_ID=29613&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29613&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D29670/01";"MARSEC 50 Summary record";"C08700";"CMTD(2013)0966";"25/09/2013";"25/09/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=8098&DS_ID=29670&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=29670&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D27193/01";"Minutes of the 56th COCOF meeting";"C30900";"CMTD(2013)0417";"24/04/2013";"24/04/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7549&DS_ID=27193&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27193&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D27193/01";"List of participating organisations";"C30900";"CMTD(2013)0417";"24/04/2013";"24/04/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7549&DS_ID=27193&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27193&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D27049/02";"List of participating Authorities - meeting of 15 April 2013 of the Gas Committee – Network Code on Capacity Allocation Mechanisms ";"C08100";"CMTD(2013)0514";"15/04/2013";"15/04/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7646&DS_ID=27049&Version=2";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27049&version=2&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D27049/02";"Summary record - meeting of 15 April 2013 of the Gas Committee – Network Code on Capacity Allocation Mechanisms ";"C08100";"CMTD(2013)0514";"15/04/2013";"15/04/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7646&DS_ID=27049&Version=2";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27049&version=2&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D27408/01";"Summary record - meeting of 17 April 2013 of the section ""Toxicological Safety""";"C20408";"CMTD(2013)0305";"17/04/2013";"17/04/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7437&DS_ID=27408&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27408&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D27408/01";"List of participants";"C20408";"CMTD(2013)0305";"17/04/2013";"17/04/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7437&DS_ID=27408&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27408&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D27324/01";"Summary record - Meeting of 13 March 2013 of the Committee on the Ecodesign and Energy Labelling of Energy-using Products ";"C07900";"CMTD(2012)1690";"13/03/2013";"13/03/2013";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=7104&DS_ID=27324&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=27324&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
